Date,*ST盈方000670.SZ,*ST德豪002005.SZ,紫光国微002049.SZ,苏州固锝002079.SZ,中环股份002129.SZ,通富微电002156.SZ,纳思达002180.SZ,华天科技002185.SZ,拓日新能002218.SZ,北方华创002371.SZ,国星光电002449.SZ,协鑫集成002506.SZ,爱康科技002610.SZ,亚玛顿002623.SZ,万润科技002654.SZ,木林森002745.SZ,天龙光电300029.SZ,台基股份300046.SZ,欧比特300053.SZ,国民技术300077.SZ,易成新能300080.SZ,乾照光电300102.SZ,向日葵300111.SZ,东方日升300118.SZ,晓程科技300139.SZ,东软载波300183.SZ,北京君正300223.SZ,瑞丰光电300241.SZ,长方集团300301.SZ,聚飞光电300303.SZ,晶盛机电300316.SZ,华灿光电300323.SZ,中颖电子300327.SZ,南大光电300346.SZ,扬杰科技300373.SZ,艾比森300389.SZ,中来股份300393.SZ,耐威科技300456.SZ,全志科技300458.SZ,富瀚微300613.SZ,捷捷微电300623.SZ,圣邦股份300661.SZ,富满电子300671.SZ,国科微300672.SZ,聚灿光电300708.SZ,捷佳伟创300724.SZ,航天机电600151.SH,上海贝岭600171.SH,华微电子600360.SH,*ST海润600401.SH,士兰微600460.SH,亿晶光电600537.SH,长电科技600584.SH,太极实业600667.SH,三安光电600703.SH,隆基股份601012.SH,京运通601908.SH,晶方科技603005.SH,芯能科技603105.SH,汇顶科技603160.SH,金辰股份603396.SH,韦尔股份603501.SH,福斯特603806.SH,兆易创新603986.SH
2018-01-16,125682832.0000,0.0000,941440310.0000,136800622.0000,591141339.0000,335700596.0000,40221344.0000,484074467.0000,106387090.0000,304105330.0000,302578756.0000,121243577.0000,868592514.0000,21419914.0000,16300325.0000,165943858.0000,10655262.0000,81578945.0000,169082573.0000,371178183.0000,30692237.0000,142126951.0000,10980475.0000,41026385.0000,17194850.0000,82150423.0000,217044292.0000,29744079.0000,11139734.0000,24959026.0000,296737649.0000,311910748.0000,68554799.0000,77914333.0000,228831936.0000,11262567.0000,37522052.0000,70932405.0000,71145065.0000,123318960.0000,49245132.0000,48469047.0000,32088668.0000,107878511.0000,305729798.0000,0.0000,45134397.0000,278759396.0000,94463890.0000,38826294.0000,1316884442.0000,24910827.0000,620270240.0000,208210826.0000,2358566936.0000,993363412.0000,66499475.0000,127775543.0000,0.0000,94424645.0000,88211110.0000,281318892.0000,30673945.0000,0.0000
2018-01-17,176920179.0000,0.0000,1303091508.0000,189989585.0000,1097590158.0000,449954663.0000,60371621.0000,443463662.0000,134736273.0000,484201427.0000,277901542.0000,92753839.0000,951761806.0000,20039891.0000,22582535.0000,111321757.0000,14586136.0000,102636547.0000,225366143.0000,519290931.0000,21723246.0000,177004264.0000,13289496.0000,42040795.0000,20830116.0000,104207133.0000,252635028.0000,61905481.0000,9628383.0000,30411388.0000,523533530.0000,441346758.0000,116955609.0000,64930982.0000,267364635.0000,15670393.0000,37271217.0000,41831468.0000,110333044.0000,125130513.0000,89152692.0000,54105211.0000,41450810.0000,217660902.0000,589499201.0000,0.0000,39217675.0000,595975302.0000,141289046.0000,41567939.0000,2361763487.0000,26809848.0000,673132858.0000,342371122.0000,1757255485.0000,1515615590.0000,50711093.0000,124608002.0000,0.0000,157319395.0000,148080670.0000,370736741.0000,23204494.0000,0.0000
2018-01-18,87072975.0000,0.0000,736942585.0000,97639562.0000,506079209.0000,248914276.0000,34624714.0000,236353293.0000,73007973.0000,491407501.0000,116870379.0000,53459138.0000,335525885.0000,11613795.0000,19147258.0000,124274840.0000,26665279.0000,56764655.0000,166214108.0000,598365155.0000,16491958.0000,92806147.0000,9081657.0000,26402731.0000,17650587.0000,54283358.0000,173596527.0000,34338695.0000,13081068.0000,22818669.0000,320948675.0000,0.0000,57587467.0000,52834751.0000,126321875.0000,13548615.0000,21120066.0000,24765118.0000,205962950.0000,59609730.0000,81576435.0000,80100718.0000,32028185.0000,115041255.0000,923466244.0000,0.0000,27115084.0000,474730385.0000,77687596.0000,71107444.0000,1304037268.0000,22760641.0000,349813146.0000,167421000.0000,1116252703.0000,888013158.0000,27946323.0000,53823242.0000,0.0000,84162714.0000,102196849.0000,235987306.0000,17640324.0000,0.0000
2018-01-19,91904708.0000,0.0000,648363965.0000,113986359.0000,591207578.0000,216040592.0000,242528659.0000,236538373.0000,70275005.0000,377580225.0000,207547384.0000,95678056.0000,272704382.0000,12836429.0000,16492772.0000,84028141.0000,10384284.0000,57793439.0000,208525591.0000,334676472.0000,14395894.0000,102427747.0000,9040522.0000,33436766.0000,14751986.0000,87249059.0000,194872022.0000,48680905.0000,24513486.0000,41229689.0000,338474064.0000,0.0000,67184902.0000,57085778.0000,77051118.0000,118273550.0000,30486096.0000,56925596.0000,110364436.0000,73702665.0000,74683323.0000,84566332.0000,33652294.0000,102328229.0000,797519538.0000,0.0000,44434544.0000,321216529.0000,83945415.0000,51864000.0000,1396350361.0000,34513199.0000,395494204.0000,143411349.0000,927253814.0000,1254168599.0000,25539710.0000,75619503.0000,0.0000,76845712.0000,127375027.0000,217539956.0000,18894926.0000,0.0000
2018-01-22,87893072.0000,0.0000,733004034.0000,122640342.0000,625388511.0000,237624548.0000,93896398.0000,258914673.0000,82571636.0000,432519368.0000,140480541.0000,86407850.0000,205280089.0000,13047819.0000,27354669.0000,87555573.0000,6470055.0000,77556633.0000,683821645.0000,330684005.0000,21063993.0000,137644002.0000,12719753.0000,65217279.0000,13297858.0000,90165101.0000,211803891.0000,27330543.0000,18349717.0000,33914519.0000,554720413.0000,0.0000,77266434.0000,59458661.0000,152434132.0000,41567533.0000,44991489.0000,24200434.0000,93613251.0000,97096294.0000,68026839.0000,38004258.0000,41026599.0000,101942301.0000,563507319.0000,0.0000,58888444.0000,367633269.0000,83372199.0000,33630518.0000,1212392167.0000,22758708.0000,483751875.0000,156784593.0000,1723761730.0000,997318062.0000,26299542.0000,92464254.0000,0.0000,122668731.0000,106423670.0000,215598988.0000,24191807.0000,0.0000
2018-01-23,65294509.0000,0.0000,568872699.0000,96035263.0000,774529373.0000,169756755.0000,38036330.0000,215497171.0000,80491000.0000,229875026.0000,89123954.0000,61577860.0000,148187240.0000,10451696.0000,23745723.0000,57205591.0000,4384718.0000,58104431.0000,407786700.0000,211024878.0000,12055111.0000,81222238.0000,9144294.0000,35454782.0000,11250510.0000,103378426.0000,176287244.0000,59438921.0000,6422490.0000,26123262.0000,287935812.0000,0.0000,55714528.0000,29715141.0000,85626403.0000,28574998.0000,61671184.0000,21080046.0000,86713275.0000,57732960.0000,36255154.0000,33884197.0000,28855380.0000,93458828.0000,557166178.0000,0.0000,39986149.0000,281082511.0000,54995949.0000,39366894.0000,907347823.0000,30953427.0000,362234381.0000,170027933.0000,1240555724.0000,1642171384.0000,18871730.0000,62056907.0000,0.0000,106148536.0000,47986961.0000,164794668.0000,18625596.0000,0.0000
2018-01-24,171029930.0000,0.0000,1520096418.0000,146823266.0000,948160741.0000,390780279.0000,63504721.0000,463238731.0000,88418756.0000,516061591.0000,91136296.0000,76558591.0000,254288408.0000,34380998.0000,35429203.0000,276273511.0000,7387701.0000,110089326.0000,624053982.0000,244975643.0000,20301393.0000,144266765.0000,15748514.0000,60352210.0000,18903507.0000,118610207.0000,254663066.0000,138810656.0000,9002029.0000,50386170.0000,528906913.0000,0.0000,98934131.0000,72614062.0000,152260162.0000,21273670.0000,49512722.0000,39178498.0000,120715275.0000,189674039.0000,74534277.0000,79459574.0000,49024882.0000,142410639.0000,717116397.0000,0.0000,33636315.0000,592655140.0000,181797139.0000,33323241.0000,1525815037.0000,43639118.0000,759445879.0000,477527217.0000,1158326321.0000,1746649569.0000,34405722.0000,115864311.0000,0.0000,164604765.0000,49793725.0000,261733465.0000,25022038.0000,0.0000
2018-01-25,111431925.0000,0.0000,903443784.0000,102533589.0000,630227201.0000,212949315.0000,36483812.0000,340785999.0000,66476726.0000,311290398.0000,106535218.0000,97287430.0000,197313847.0000,47274146.0000,60281879.0000,409728908.0000,11335293.0000,98660334.0000,440450867.0000,316724541.0000,24241483.0000,178839272.0000,20315274.0000,56609516.0000,18008802.0000,120396889.0000,204601661.0000,58417010.0000,11889612.0000,39550995.0000,311426834.0000,433913393.0000,96081639.0000,52488269.0000,126237355.0000,17163402.0000,66589062.0000,35683043.0000,125569388.0000,106554931.0000,77001348.0000,32612584.0000,40142381.0000,118981551.0000,1244464915.0000,0.0000,75683475.0000,374670789.0000,106661452.0000,38552464.0000,1195505379.0000,31762586.0000,388094880.0000,211660788.0000,849776443.0000,1297235332.0000,53605534.0000,73483066.0000,0.0000,113202055.0000,50131439.0000,192334906.0000,21235538.0000,0.0000
2018-01-26,77281776.0000,0.0000,590478206.0000,64437937.0000,438694861.0000,166246117.0000,37715015.0000,283645242.0000,44035585.0000,197276623.0000,98152831.0000,184136866.0000,124991850.0000,21034278.0000,35053841.0000,263426731.0000,3898025.0000,56462888.0000,330185963.0000,203685397.0000,18432358.0000,82786172.0000,11495013.0000,37156491.0000,10749796.0000,86921561.0000,199509781.0000,50083662.0000,12173248.0000,26332578.0000,311613036.0000,259941183.0000,128127224.0000,74327079.0000,182387810.0000,13697354.0000,41598469.0000,23737584.0000,93664004.0000,48577219.0000,75719011.0000,18132399.0000,29479155.0000,85622894.0000,666973083.0000,0.0000,37800223.0000,285370284.0000,80079630.0000,28228990.0000,1312762592.0000,33427343.0000,273740822.0000,174227984.0000,645080436.0000,1336812441.0000,47515462.0000,72781235.0000,0.0000,77743309.0000,67444087.0000,166404960.0000,11763807.0000,0.0000
2018-01-29,76756013.0000,0.0000,806651367.0000,121645267.0000,705111502.0000,261134056.0000,43874800.0000,650892607.0000,57940222.0000,443841539.0000,111549209.0000,118445189.0000,152343703.0000,18486202.0000,27533331.0000,206048442.0000,6252663.0000,59942119.0000,296017234.0000,240748139.0000,18441991.0000,72554717.0000,11662952.0000,51396630.0000,14432965.0000,133164040.0000,131031842.0000,58053544.0000,7330561.0000,31111128.0000,774921706.0000,229845135.0000,105565787.0000,46637955.0000,237301204.0000,20217849.0000,64240572.0000,48151235.0000,77202392.0000,85685379.0000,45512163.0000,28241556.0000,29221859.0000,82605141.0000,541628910.0000,0.0000,86835000.0000,258152394.0000,97841605.0000,39192883.0000,1085428868.0000,26611871.0000,583833969.0000,265209573.0000,1826370273.0000,1138511192.0000,47620068.0000,89402612.0000,0.0000,237400871.0000,32966903.0000,117800073.0000,23018467.0000,0.0000
2018-01-30,48088187.0000,0.0000,464754859.0000,55763168.0000,286917631.0000,159021390.0000,86422854.0000,181726676.0000,101747555.0000,216738898.0000,182256943.0000,73300566.0000,93437650.0000,13677159.0000,16734140.0000,58591546.0000,3775618.0000,40556520.0000,547191454.0000,140978417.0000,18605913.0000,80049065.0000,8289970.0000,31192165.0000,51480501.0000,98761986.0000,160263402.0000,23385554.0000,3664895.0000,21542432.0000,417222073.0000,104345699.0000,68168834.0000,37157370.0000,97119757.0000,17623801.0000,38674877.0000,16326026.0000,42782996.0000,37712327.0000,27686884.0000,17410541.0000,18547010.0000,96765762.0000,441327043.0000,0.0000,34948406.0000,166930626.0000,55192839.0000,26281554.0000,664127576.0000,24379749.0000,248309672.0000,114451415.0000,888165787.0000,960551549.0000,20583395.0000,37565195.0000,0.0000,74986397.0000,22534250.0000,91312255.0000,15657997.0000,0.0000
2018-01-31,157898451.0000,0.0000,886583922.0000,134962031.0000,680401198.0000,371172907.0000,108823128.0000,265348920.0000,67346531.0000,203785259.0000,113752936.0000,95460167.0000,176606062.0000,22942662.0000,47952106.0000,78433935.0000,27860220.0000,91234348.0000,575630507.0000,227332197.0000,23300098.0000,91652290.0000,24657917.0000,44614250.0000,39413678.0000,113857111.0000,191165465.0000,19120493.0000,6203886.0000,89261001.0000,231914884.0000,95081936.0000,80939362.0000,53568270.0000,164265588.0000,24578498.0000,28532581.0000,66860979.0000,124398423.0000,133528680.0000,57288377.0000,25848354.0000,36052817.0000,109613482.0000,454626425.0000,0.0000,67641347.0000,300961779.0000,110422053.0000,65014379.0000,1076280687.0000,72409465.0000,297523242.0000,155525384.0000,712801960.0000,871983037.0000,36250447.0000,60624718.0000,0.0000,143993003.0000,52256793.0000,178266405.0000,15345483.0000,0.0000
2018-02-01,151605402.0000,0.0000,601822346.0000,86198428.0000,522895579.0000,250378534.0000,39909008.0000,422041585.0000,97100885.0000,212573384.0000,104663765.0000,115126926.0000,175190886.0000,26866951.0000,29192464.0000,78119166.0000,92053464.0000,85176637.0000,254131757.0000,203710221.0000,29032429.0000,137965900.0000,24251319.0000,52532951.0000,27636057.0000,101453817.0000,125453795.0000,143522500.0000,7619006.0000,49665837.0000,301414903.0000,103161988.0000,76895663.0000,40516506.0000,126927594.0000,15707177.0000,43475997.0000,42376472.0000,123908955.0000,73206239.0000,51062901.0000,16270826.0000,24559240.0000,134138902.0000,570843708.0000,0.0000,74928519.0000,213885816.0000,92284836.0000,35428668.0000,968594529.0000,78692467.0000,368351214.0000,229859234.0000,1028441203.0000,1197290984.0000,53912482.0000,78916354.0000,0.0000,148392542.0000,32166737.0000,138560141.0000,36817910.0000,0.0000
2018-02-02,115458439.0000,0.0000,515456918.0000,61456518.0000,0.0000,173635653.0000,65963961.0000,242110593.0000,48573611.0000,219620177.0000,75152698.0000,120880710.0000,106896739.0000,14074204.0000,18112186.0000,64655955.0000,62207183.0000,42859536.0000,163017864.0000,189212884.0000,26341565.0000,164132702.0000,17072483.0000,46391340.0000,19945831.0000,171816522.0000,113149329.0000,28657610.0000,21493060.0000,29296739.0000,208484295.0000,117897878.0000,66126314.0000,20886787.0000,101602119.0000,14342519.0000,38341607.0000,57612400.0000,71884554.0000,73737428.0000,38828157.0000,54422725.0000,24453940.0000,99909896.0000,398772273.0000,0.0000,183682485.0000,190451716.0000,70136300.0000,14649988.0000,774604027.0000,50474115.0000,384455789.0000,133338679.0000,739445083.0000,778471199.0000,33185566.0000,44504734.0000,0.0000,85000991.0000,25027148.0000,127631647.0000,29957168.0000,0.0000
2018-02-05,59443223.0000,0.0000,434091044.0000,42414109.0000,0.0000,101985613.0000,33153396.0000,263987455.0000,54019263.0000,179043426.0000,124756076.0000,74964605.0000,69239644.0000,11133635.0000,12081802.0000,53776527.0000,22036754.0000,25256694.0000,252962980.0000,135337537.0000,15536862.0000,88400385.0000,18784919.0000,43439139.0000,10590478.0000,107307465.0000,101254719.0000,11817004.0000,7878214.0000,15020725.0000,163574323.0000,85594619.0000,39687701.0000,17611700.0000,75957445.0000,15192877.0000,39970123.0000,26604533.0000,49607838.0000,41066577.0000,26754938.0000,23772635.0000,23321111.0000,57230767.0000,411559826.0000,0.0000,130308972.0000,173924520.0000,46020120.0000,11177238.0000,755027364.0000,31834556.0000,386448623.0000,160892743.0000,891336294.0000,2404676256.0000,29140106.0000,34469305.0000,0.0000,76397657.0000,28235158.0000,114147716.0000,35826773.0000,0.0000
2018-02-06,77174348.0000,0.0000,616750261.0000,96556649.0000,0.0000,167331272.0000,33366882.0000,381524079.0000,101231566.0000,339925063.0000,86296976.0000,122158792.0000,96656422.0000,28537270.0000,33712595.0000,62362134.0000,21929538.0000,66381313.0000,289666282.0000,185076927.0000,24543458.0000,101931071.0000,24297399.0000,55428549.0000,18163920.0000,102528103.0000,132284966.0000,34245340.0000,6163715.0000,27760777.0000,418814015.0000,77846814.0000,90942964.0000,36272659.0000,73683924.0000,23933579.0000,26299221.0000,62987491.0000,66800756.0000,54960600.0000,58101298.0000,34484046.0000,31492008.0000,71401683.0000,348181062.0000,0.0000,79734214.0000,302729860.0000,73112401.0000,0.0000,1228626002.0000,52047159.0000,583483486.0000,222764436.0000,1325118316.0000,1239481182.0000,47632704.0000,69507868.0000,0.0000,146343580.0000,37523591.0000,138863539.0000,50203788.0000,0.0000
2018-02-07,77670792.0000,0.0000,687749684.0000,85375296.0000,0.0000,156999249.0000,27991352.0000,316534487.0000,52302867.0000,389904946.0000,220353774.0000,67569155.0000,66901353.0000,15094004.0000,19409985.0000,63054734.0000,18591933.0000,60057926.0000,207293119.0000,325183794.0000,25333897.0000,100180023.0000,11575609.0000,56358670.0000,18781895.0000,112350619.0000,122183774.0000,36789996.0000,16398172.0000,17889562.0000,572747141.0000,187224834.0000,65462068.0000,19240728.0000,100986949.0000,17250777.0000,28001033.0000,169056960.0000,58975743.0000,62649427.0000,43201015.0000,25055040.0000,34709786.0000,80191574.0000,561567800.0000,0.0000,52061967.0000,242861826.0000,77482350.0000,0.0000,1562877226.0000,30084284.0000,477924483.0000,167077088.0000,1128034591.0000,1141902464.0000,35876870.0000,51773588.0000,0.0000,108417677.0000,28941622.0000,151541855.0000,29284442.0000,0.0000
2018-02-08,197884074.0000,0.0000,704992144.0000,83224801.0000,0.0000,179696531.0000,18925795.0000,202381385.0000,41588122.0000,340816186.0000,241186353.0000,60577994.0000,65556248.0000,11584299.0000,14151195.0000,99247055.0000,13849058.0000,54751860.0000,139897463.0000,285898854.0000,18345987.0000,100111551.0000,8377311.0000,42293613.0000,28177749.0000,71259490.0000,152952957.0000,43427057.0000,12381197.0000,31613639.0000,365326325.0000,246425298.0000,58413689.0000,15737112.0000,148740661.0000,17242161.0000,20479751.0000,90036034.0000,54892234.0000,60840667.0000,34558818.0000,37456449.0000,44217658.0000,84708593.0000,355686510.0000,0.0000,36041174.0000,218357722.0000,73111546.0000,0.0000,1438684130.0000,31114103.0000,367172756.0000,153234592.0000,1240505357.0000,1099969508.0000,25506805.0000,40981222.0000,0.0000,84230074.0000,18665388.0000,240060713.0000,20684634.0000,0.0000
2018-02-09,274452657.0000,0.0000,631573728.0000,88911639.0000,0.0000,146806295.0000,35615223.0000,248116907.0000,44324550.0000,347022226.0000,311635623.0000,109414111.0000,80992101.0000,14752450.0000,16693911.0000,56975270.0000,11769079.0000,62975111.0000,147282777.0000,211358299.0000,33930844.0000,117423496.0000,24390226.0000,49779774.0000,19502183.0000,87677054.0000,145926812.0000,78550914.0000,9739965.0000,42537832.0000,442713835.0000,358849833.0000,57630480.0000,18875369.0000,158559222.0000,40829377.0000,35611510.0000,115271893.0000,109576195.0000,67831970.0000,41110910.0000,35448501.0000,44278081.0000,77269984.0000,336444578.0000,0.0000,47911531.0000,228856171.0000,88386500.0000,0.0000,1181860188.0000,70370193.0000,367100563.0000,194810515.0000,1447623514.0000,1002473393.0000,37869741.0000,92187779.0000,0.0000,99539277.0000,25775325.0000,262522254.0000,23738357.0000,0.0000
2018-02-12,184528981.0000,0.0000,634975954.0000,75180979.0000,900375414.0000,198786817.0000,20576564.0000,334002456.0000,36686559.0000,351101199.0000,372209299.0000,65824892.0000,109070316.0000,13027972.0000,14687865.0000,88403208.0000,13409402.0000,55654267.0000,122213319.0000,169323686.0000,19917094.0000,159650348.0000,13707646.0000,38980966.0000,11999528.0000,80717782.0000,135640958.0000,34811519.0000,8951106.0000,44187490.0000,373980251.0000,361180464.0000,77048436.0000,16930772.0000,118811940.0000,29003013.0000,14386508.0000,67968699.0000,80851886.0000,100412642.0000,41571592.0000,27375017.0000,37231545.0000,68492419.0000,245084831.0000,0.0000,25374563.0000,284874711.0000,86163161.0000,0.0000,1338566586.0000,112228415.0000,461518049.0000,138548929.0000,1198974815.0000,666565806.0000,38954987.0000,58232393.0000,0.0000,133940900.0000,23623186.0000,190181766.0000,23780800.0000,0.0000
2018-02-13,127984664.0000,0.0000,606747838.0000,58511485.0000,483504072.0000,141734542.0000,19572226.0000,206076678.0000,33593972.0000,258294571.0000,224652099.0000,85716217.0000,74955521.0000,8795975.0000,23416797.0000,89929886.0000,8287162.0000,49262697.0000,114765204.0000,177274648.0000,14526461.0000,140007334.0000,10893792.0000,26606866.0000,15359163.0000,67554046.0000,94659905.0000,32083703.0000,4246654.0000,24650508.0000,236503432.0000,235446013.0000,44239544.0000,15998505.0000,117481763.0000,21747856.0000,23194457.0000,34946805.0000,62504906.0000,118888052.0000,33384682.0000,20757467.0000,31785698.0000,84659742.0000,240992754.0000,0.0000,47166383.0000,231085303.0000,63939117.0000,0.0000,1407159216.0000,198376181.0000,400408988.0000,144523221.0000,796809112.0000,626727562.0000,16452427.0000,61394155.0000,0.0000,94510465.0000,24045497.0000,142690711.0000,16665796.0000,0.0000
2018-02-14,65762179.0000,0.0000,398394724.0000,42177968.0000,347695241.0000,110488216.0000,23593517.0000,97470246.0000,17885281.0000,128130329.0000,117839805.0000,40239232.0000,41438781.0000,6263722.0000,46821682.0000,123889766.0000,8217179.0000,29827289.0000,63413231.0000,139626173.0000,13508940.0000,79245816.0000,6050398.0000,18519934.0000,7543547.0000,34501314.0000,60556474.0000,37330199.0000,4698989.0000,10834776.0000,123476529.0000,218920262.0000,37691464.0000,9170924.0000,50802756.0000,12975715.0000,15572797.0000,19134548.0000,33726197.0000,82700509.0000,23595272.0000,13918253.0000,17386655.0000,63592411.0000,228430744.0000,0.0000,27187165.0000,121819070.0000,30490966.0000,0.0000,735441276.0000,96865734.0000,185727414.0000,67729037.0000,460805018.0000,392477242.0000,18913933.0000,29292555.0000,0.0000,63077344.0000,19899046.0000,77507388.0000,8401139.0000,0.0000
2018-02-22,135948929.0000,0.0000,1040227015.0000,69791762.0000,386696537.0000,147918869.0000,24938455.0000,202175479.0000,30909389.0000,215941457.0000,224131068.0000,38880290.0000,62946714.0000,6806115.0000,33095704.0000,76972073.0000,8461422.0000,43058694.0000,113388960.0000,167439171.0000,14804118.0000,72664926.0000,10276445.0000,26844891.0000,8423645.0000,60904107.0000,95334746.0000,25945031.0000,3558992.0000,15452870.0000,198627660.0000,213169549.0000,62732095.0000,19847016.0000,126602616.0000,17692938.0000,26715171.0000,25106268.0000,61041654.0000,61070320.0000,33900409.0000,23081444.0000,25299469.0000,76689832.0000,193745003.0000,0.0000,36007136.0000,232608280.0000,84336760.0000,0.0000,1205223208.0000,61545182.0000,326851378.0000,126112677.0000,737919079.0000,491564254.0000,13207616.0000,51966340.0000,0.0000,103304126.0000,16886785.0000,136041260.0000,7311770.0000,0.0000
2018-02-23,100131699.0000,0.0000,1816598127.0000,55905405.0000,311560727.0000,136884040.0000,21005339.0000,195327350.0000,24545285.0000,185750109.0000,232548366.0000,45763340.0000,53371186.0000,8796684.0000,22651780.0000,109726232.0000,6138761.0000,35238887.0000,106365232.0000,193588360.0000,16177524.0000,64038595.0000,7826201.0000,38035805.0000,13166810.0000,49080130.0000,119307956.0000,34959560.0000,7296265.0000,17566116.0000,257435170.0000,255502769.0000,44285413.0000,9796850.0000,65870151.0000,13255058.0000,26029447.0000,24362095.0000,62657447.0000,52220432.0000,38410355.0000,22722127.0000,22154569.0000,84938422.0000,276611177.0000,0.0000,36908380.0000,225108266.0000,66811880.0000,0.0000,1146463052.0000,37354726.0000,241475435.0000,112085592.0000,563349755.0000,1035667511.0000,24030998.0000,53189604.0000,0.0000,72053809.0000,19370355.0000,129910696.0000,13299876.0000,0.0000
2018-02-26,202445575.0000,0.0000,1875542195.0000,129922518.0000,665123542.0000,370774001.0000,35347405.0000,575616079.0000,63627266.0000,510060606.0000,374031504.0000,72359711.0000,91019456.0000,11570190.0000,30358358.0000,209871929.0000,9348929.0000,124858612.0000,213013902.0000,295661161.0000,26893298.0000,137790016.0000,12202766.0000,42357030.0000,18527225.0000,149433594.0000,213199272.0000,50139585.0000,15891558.0000,25970568.0000,390005029.0000,308589574.0000,132531502.0000,38324618.0000,175582996.0000,35981150.0000,81231650.0000,49903589.0000,122733883.0000,152698798.0000,68798506.0000,65596028.0000,58462759.0000,137812028.0000,396236558.0000,0.0000,84266929.0000,484751532.0000,158045242.0000,0.0000,2495694944.0000,92201080.0000,943490291.0000,284922972.0000,1750002794.0000,1052012153.0000,29036571.0000,190967004.0000,0.0000,193367746.0000,28464738.0000,227784148.0000,20689623.0000,0.0000
2018-02-27,265950458.0000,0.0000,1459970661.0000,140284514.0000,1242068200.0000,128020989.0000,49910081.0000,568713355.0000,62979558.0000,694528874.0000,330545620.0000,55678368.0000,123837669.0000,13474272.0000,31898949.0000,192156481.0000,10620538.0000,117742285.0000,171438780.0000,234535378.0000,38872322.0000,165829225.0000,13833855.0000,48825375.0000,19360143.0000,106342966.0000,180366237.0000,46394781.0000,4674005.0000,22561516.0000,506903614.0000,341957330.0000,111796666.0000,38649395.0000,201705145.0000,45395904.0000,50494299.0000,126258953.0000,110742436.0000,297242434.0000,235492132.0000,39218372.0000,116744552.0000,248784617.0000,357331207.0000,0.0000,85404431.0000,483050943.0000,152666125.0000,0.0000,1904602209.0000,50886033.0000,893443129.0000,258647830.0000,1326404891.0000,1258071115.0000,27834042.0000,141863921.0000,0.0000,222546253.0000,29552693.0000,258829191.0000,19666459.0000,0.0000
2018-02-28,175411679.0000,0.0000,1366534933.0000,102087387.0000,811439242.0000,682896836.0000,49097859.0000,300125836.0000,39953128.0000,573711509.0000,299514052.0000,65856273.0000,78558833.0000,10816788.0000,94966684.0000,137035189.0000,21972381.0000,102244742.0000,234021398.0000,353552496.0000,21867463.0000,0.0000,11165333.0000,50214042.0000,24943608.0000,118139922.0000,131933157.0000,33366863.0000,7784121.0000,22636792.0000,266887921.0000,299038809.0000,84338283.0000,33780038.0000,158310880.0000,32036728.0000,49769620.0000,89996328.0000,78214973.0000,162715163.0000,147333498.0000,39262931.0000,78710494.0000,180689609.0000,295699657.0000,0.0000,65098153.0000,402712058.0000,118957434.0000,0.0000,1841296957.0000,39786885.0000,635798009.0000,411920373.0000,1034966391.0000,584076224.0000,32336182.0000,97873189.0000,0.0000,162087775.0000,20975564.0000,152886091.0000,19049724.0000,0.0000
2018-03-01,331287591.0000,0.0000,2083019290.0000,143508665.0000,770333535.0000,520640193.0000,84660513.0000,389029476.0000,61385896.0000,569832546.0000,221071049.0000,70482780.0000,68797745.0000,10674334.0000,227016735.0000,160433720.0000,72973605.0000,109576871.0000,220855511.0000,293962087.0000,26372752.0000,206069605.0000,31826673.0000,77775695.0000,25407014.0000,183693567.0000,174501405.0000,41151713.0000,14271285.0000,54027405.0000,343451247.0000,255120123.0000,128220102.0000,29788501.0000,173507871.0000,33995367.0000,35710966.0000,68639141.0000,143594007.0000,152611962.0000,132930168.0000,45591800.0000,130199075.0000,186130124.0000,324510813.0000,0.0000,40317663.0000,489477602.0000,128870303.0000,0.0000,1964739214.0000,41855197.0000,909417258.0000,296593433.0000,893017622.0000,1247218685.0000,17803646.0000,139275584.0000,0.0000,180086321.0000,21458715.0000,200570751.0000,13125291.0000,0.0000
2018-03-02,264306196.0000,0.0000,1521807629.0000,129293709.0000,654688042.0000,595914032.0000,104454564.0000,298358034.0000,42123343.0000,591006029.0000,282674362.0000,123314941.0000,89476923.0000,16193222.0000,122698913.0000,116060318.0000,36698089.0000,72677695.0000,273618646.0000,234751284.0000,21634789.0000,127596832.0000,19798043.0000,93428150.0000,18566684.0000,165615537.0000,126089769.0000,100614241.0000,9018140.0000,27671097.0000,481490567.0000,250755906.0000,93453692.0000,30777444.0000,125694072.0000,29058969.0000,30107618.0000,49764054.0000,119362282.0000,122771024.0000,86960446.0000,39965881.0000,75019756.0000,146587902.0000,290076551.0000,0.0000,41961478.0000,338257396.0000,106407957.0000,0.0000,1798085718.0000,40050461.0000,693762219.0000,210497925.0000,768521554.0000,672448718.0000,28203900.0000,105681521.0000,0.0000,136303271.0000,30178178.0000,152797511.0000,8819101.0000,2324096186.0000
